Unnamed: 0,title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id.1,uri,track_href,analysis_url,duration_ms,time_signature
3906,When I'm Sixty Four - Remastered 2009,The Beatles,1NrbnHlR2BFREcyWXHIHip,0.704,0.241,1,-13.258,1,0.0476,0.625,2.8e-05,0.0868,0.661,140.411,audio_features,1NrbnHlR2BFREcyWXHIHip,spotify:track:1NrbnHlR2BFREcyWXHIHip,https://api.spotify.com/v1/tracks/1NrbnHlR2BFREcyWXHIHip,https://api.spotify.com/v1/audio-analysis/1NrbnHlR2BFREcyWXHIHip,157667,4
3907,Somebody Will Know Someday,Cuby & The Blizzards,72risoKbXIEq2Hir5J9BUb,0.546,0.239,4,-13.98,0,0.0397,0.176,0.000392,0.123,0.327,81.848,audio_features,72risoKbXIEq2Hir5J9BUb,spotify:track:72risoKbXIEq2Hir5J9BUb,https://api.spotify.com/v1/tracks/72risoKbXIEq2Hir5J9BUb,https://api.spotify.com/v1/audio-analysis/72risoKbXIEq2Hir5J9BUb,413093,3
3908,I Am The Walrus - Remastered 2009,The Beatles,6Pq9MmkDQYZiiCDpxnvrf6,0.401,0.556,2,-10.532,1,0.0513,0.0828,0.000359,0.589,0.654,85.206,audio_features,6Pq9MmkDQYZiiCDpxnvrf6,spotify:track:6Pq9MmkDQYZiiCDpxnvrf6,https://api.spotify.com/v1/tracks/6Pq9MmkDQYZiiCDpxnvrf6,https://api.spotify.com/v1/audio-analysis/6Pq9MmkDQYZiiCDpxnvrf6,275867,4
3911,San Francisco (Be Sure to Wear Some Flowers In Your Hair),Scott McKenzie,77qBwefBIdzymXNCuAI8YX,0.495,0.67,7,-5.918,1,0.0284,0.047,2.52e-05,0.219,0.478,112.443,audio_features,77qBwefBIdzymXNCuAI8YX,spotify:track:77qBwefBIdzymXNCuAI8YX,https://api.spotify.com/v1/tracks/77qBwefBIdzymXNCuAI8YX,https://api.spotify.com/v1/audio-analysis/77qBwefBIdzymXNCuAI8YX,178933,4
3912,She's Leaving Home - Remastered 2009,The Beatles,3PjMtNzwhDHqxoKudm6GvF,0.381,0.214,4,-11.629,1,0.0337,0.944,0.0,0.106,0.393,127.581,audio_features,3PjMtNzwhDHqxoKudm6GvF,spotify:track:3PjMtNzwhDHqxoKudm6GvF,https://api.spotify.com/v1/tracks/3PjMtNzwhDHqxoKudm6GvF,https://api.spotify.com/v1/audio-analysis/3PjMtNzwhDHqxoKudm6GvF,215160,3
3914,Waterloo Sunset - Mono Mix,The Kinks,5nrmGFJ87crVoJF5xdRqwn,0.512,0.69,1,-6.969,0,0.0249,0.162,0.0,0.167,0.417,107.839,audio_features,5nrmGFJ87crVoJF5xdRqwn,spotify:track:5nrmGFJ87crVoJF5xdRqwn,https://api.spotify.com/v1/tracks/5nrmGFJ87crVoJF5xdRqwn,https://api.spotify.com/v1/audio-analysis/5nrmGFJ87crVoJF5xdRqwn,194216,4
3915,Sunshine Of Your Love,Cream,2K2M0TcglCRLLpFOzKeFZA,0.683,0.594,2,-8.289,1,0.0347,0.385,8.61e-05,0.121,0.734,115.099,audio_features,2K2M0TcglCRLLpFOzKeFZA,spotify:track:2K2M0TcglCRLLpFOzKeFZA,https://api.spotify.com/v1/tracks/2K2M0TcglCRLLpFOzKeFZA,https://api.spotify.com/v1/audio-analysis/2K2M0TcglCRLLpFOzKeFZA,250400,4
3916,Break on Through (To the Other Side),The Doors,6ToM0uwxtPKo9CMpbPGYvM,0.421,0.751,9,-9.584,1,0.0472,0.2,0.0,0.17,0.789,89.839,audio_features,6ToM0uwxtPKo9CMpbPGYvM,spotify:track:6ToM0uwxtPKo9CMpbPGYvM,https://api.spotify.com/v1/tracks/6ToM0uwxtPKo9CMpbPGYvM,https://api.spotify.com/v1/audio-analysis/6ToM0uwxtPKo9CMpbPGYvM,145867,4
3918,Green Green Grass Of Home,Tom Jones,5BFWQXNGPYadZxNKxY1UfU,0.543,0.41,8,-13.253,1,0.0268,0.157,0.0,0.0996,0.817,95.363,audio_features,5BFWQXNGPYadZxNKxY1UfU,spotify:track:5BFWQXNGPYadZxNKxY1UfU,https://api.spotify.com/v1/tracks/5BFWQXNGPYadZxNKxY1UfU,https://api.spotify.com/v1/audio-analysis/5BFWQXNGPYadZxNKxY1UfU,184893,4
3920,Pastorale - Remastered,Liesbeth List,2BUfuy4p88WKk3d49B1ayP,0.463,0.523,2,-8.605,1,0.0272,0.646,0.0,0.283,0.346,111.838,audio_features,2BUfuy4p88WKk3d49B1ayP,spotify:track:2BUfuy4p88WKk3d49B1ayP,https://api.spotify.com/v1/tracks/2BUfuy4p88WKk3d49B1ayP,https://api.spotify.com/v1/audio-analysis/2BUfuy4p88WKk3d49B1ayP,255573,4
3921,(Sittin' On) the Dock of the Bay,Otis Redding,3zBhihYUHBmGd2bcQIobrF,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,audio_features,3zBhihYUHBmGd2bcQIobrF,spotify:track:3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/tracks/3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/audio-analysis/3zBhihYUHBmGd2bcQIobrF,163756,4
3922,Blackbird - Remastered 2009,The Beatles,5jgFfDIR6FR0gvlA56Nakr,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,audio_features,5jgFfDIR6FR0gvlA56Nakr,spotify:track:5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/tracks/5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/audio-analysis/5jgFfDIR6FR0gvlA56Nakr,138387,4
3924,While My Guitar Gently Weeps - Remastered 2009,The Beatles,389QX9Q1eUOEZ19vtzzI9O,0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115.0,audio_features,389QX9Q1eUOEZ19vtzzI9O,spotify:track:389QX9Q1eUOEZ19vtzzI9O,https://api.spotify.com/v1/tracks/389QX9Q1eUOEZ19vtzzI9O,https://api.spotify.com/v1/audio-analysis/389QX9Q1eUOEZ19vtzzI9O,285000,4
3925,All Along the Watchtower,Jimi Hendrix,2aoo2jlRnM3A0NyLQqMN2f,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,audio_features,2aoo2jlRnM3A0NyLQqMN2f,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/audio-analysis/2aoo2jlRnM3A0NyLQqMN2f,240800,4
3926,"Window Of My Eyes - From ""The American"" Soundtrack",Cuby & The Blizzards,5sTFozFnwuXbWyw0Qaj4LX,0.406,0.526,7,-8.882,0,0.0293,0.189,0.0024,0.305,0.411,183.842,audio_features,5sTFozFnwuXbWyw0Qaj4LX,spotify:track:5sTFozFnwuXbWyw0Qaj4LX,https://api.spotify.com/v1/tracks/5sTFozFnwuXbWyw0Qaj4LX,https://api.spotify.com/v1/audio-analysis/5sTFozFnwuXbWyw0Qaj4LX,206333,3
3927,I Say a Little Prayer,Aretha Franklin,3NfxSdJnVdon1axzloJgba,0.592,0.355,9,-14.051,1,0.0352,0.478,0.0,0.0585,0.499,133.032,audio_features,3NfxSdJnVdon1axzloJgba,spotify:track:3NfxSdJnVdon1axzloJgba,https://api.spotify.com/v1/tracks/3NfxSdJnVdon1axzloJgba,https://api.spotify.com/v1/audio-analysis/3NfxSdJnVdon1axzloJgba,216773,4
3928,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,5K09WxKdlkroDyEVyOSySy,0.603,0.271,5,-10.083,1,0.0284,0.679,0.0,0.141,0.405,110.89,audio_features,5K09WxKdlkroDyEVyOSySy,spotify:track:5K09WxKdlkroDyEVyOSySy,https://api.spotify.com/v1/tracks/5K09WxKdlkroDyEVyOSySy,https://api.spotify.com/v1/audio-analysis/5K09WxKdlkroDyEVyOSySy,165333,3
3929,White Room,Cream,3Xls4cNOwy01dtrNXb1inG,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,audio_features,3Xls4cNOwy01dtrNXb1inG,spotify:track:3Xls4cNOwy01dtrNXb1inG,https://api.spotify.com/v1/tracks/3Xls4cNOwy01dtrNXb1inG,https://api.spotify.com/v1/audio-analysis/3Xls4cNOwy01dtrNXb1inG,298333,4
3930,"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,0iOZM63lendWRTTeKhZBSC,0.606,0.457,6,-14.035,0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,audio_features,0iOZM63lendWRTTeKhZBSC,spotify:track:0iOZM63lendWRTTeKhZBSC,https://api.spotify.com/v1/tracks/0iOZM63lendWRTTeKhZBSC,https://api.spotify.com/v1/audio-analysis/0iOZM63lendWRTTeKhZBSC,244027,4
3933,The Weight - Remastered,The Band,0P7DoyGrr4Wp9w5TotEtUC,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,audio_features,0P7DoyGrr4Wp9w5TotEtUC,spotify:track:0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/tracks/0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/audio-analysis/0P7DoyGrr4Wp9w5TotEtUC,274493,4
3935,Voodoo Child (Slight Return),Jimi Hendrix,2AxCeJ6PSsBYiTckM0HLY7,0.214,0.91,8,-6.662,1,0.389,0.477,0.00833,0.0517,0.448,175.549,audio_features,2AxCeJ6PSsBYiTckM0HLY7,spotify:track:2AxCeJ6PSsBYiTckM0HLY7,https://api.spotify.com/v1/tracks/2AxCeJ6PSsBYiTckM0HLY7,https://api.spotify.com/v1/audio-analysis/2AxCeJ6PSsBYiTckM0HLY7,313373,4
3936,Suzie Q,Creedence Clearwater Revival,6Jp0GuFxAYbTdre1uUPgaB,0.435,0.618,4,-11.391,0,0.0324,0.0601,0.00282,0.167,0.695,129.911,audio_features,6Jp0GuFxAYbTdre1uUPgaB,spotify:track:6Jp0GuFxAYbTdre1uUPgaB,https://api.spotify.com/v1/tracks/6Jp0GuFxAYbTdre1uUPgaB,https://api.spotify.com/v1/audio-analysis/6Jp0GuFxAYbTdre1uUPgaB,517160,4
3937,Born To Be Wild - Single Version,Steppenwolf,3lN8PP6R2IxbLP05QpYXng,0.439,0.734,2,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,audio_features,3lN8PP6R2IxbLP05QpYXng,spotify:track:3lN8PP6R2IxbLP05QpYXng,https://api.spotify.com/v1/tracks/3lN8PP6R2IxbLP05QpYXng,https://api.spotify.com/v1/audio-analysis/3lN8PP6R2IxbLP05QpYXng,212893,4
3941,I Started A Joke,Bee Gees,36CKza28wMxYdjdzji7ine,0.31,0.464,7,-8.755,1,0.0275,0.156,8.94e-06,0.132,0.431,144.775,audio_features,36CKza28wMxYdjdzji7ine,spotify:track:36CKza28wMxYdjdzji7ine,https://api.spotify.com/v1/tracks/36CKza28wMxYdjdzji7ine,https://api.spotify.com/v1/audio-analysis/36CKza28wMxYdjdzji7ine,188307,4
3944,Daydream Believer,The Monkees,7uEcCGtM1FBBGIhPozhJjv,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,audio_features,7uEcCGtM1FBBGIhPozhJjv,spotify:track:7uEcCGtM1FBBGIhPozhJjv,https://api.spotify.com/v1/tracks/7uEcCGtM1FBBGIhPozhJjv,https://api.spotify.com/v1/audio-analysis/7uEcCGtM1FBBGIhPozhJjv,179613,4
3945,Back In The U.S.S.R. - Remastered 2009,The Beatles,0j3p1p06deJ7f9xmJ9yG22,0.48,0.969,9,-7.464,1,0.0854,0.069,0.00022,0.0608,0.494,142.489,audio_features,0j3p1p06deJ7f9xmJ9yG22,spotify:track:0j3p1p06deJ7f9xmJ9yG22,https://api.spotify.com/v1/tracks/0j3p1p06deJ7f9xmJ9yG22,https://api.spotify.com/v1/audio-analysis/0j3p1p06deJ7f9xmJ9yG22,163453,4
3946,"Girl, You'll Be A Woman Soon",Neil Diamond,1BmVQ5RGqqtF5cnsv6cQYu,0.515,0.641,5,-5.573,1,0.0272,0.567,0.0642,0.322,0.655,109.558,audio_features,1BmVQ5RGqqtF5cnsv6cQYu,spotify:track:1BmVQ5RGqqtF5cnsv6cQYu,https://api.spotify.com/v1/tracks/1BmVQ5RGqqtF5cnsv6cQYu,https://api.spotify.com/v1/audio-analysis/1BmVQ5RGqqtF5cnsv6cQYu,180253,4
3947,Here Comes The Sun - Remastered 2009,The Beatles,6dGnYIeXmHdcikdzNNDMm2,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,audio_features,6dGnYIeXmHdcikdzNNDMm2,spotify:track:6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2,185733,4
3948,Space Oddity - 2015 Remaster,David Bowie,72Z17vmmeQKAg8bptWvpVG,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,audio_features,72Z17vmmeQKAg8bptWvpVG,spotify:track:72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/tracks/72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/audio-analysis/72Z17vmmeQKAg8bptWvpVG,318027,4
3949,Gimme Shelter,The Rolling Stones,6H3kDe7CGoWYBabAeVWGiD,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,audio_features,6H3kDe7CGoWYBabAeVWGiD,spotify:track:6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/tracks/6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/audio-analysis/6H3kDe7CGoWYBabAeVWGiD,270773,4
3950,Suspicious Minds,Elvis Presley,1H5IfYyIIAlgDX8zguUzns,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,audio_features,1H5IfYyIIAlgDX8zguUzns,spotify:track:1H5IfYyIIAlgDX8zguUzns,https://api.spotify.com/v1/tracks/1H5IfYyIIAlgDX8zguUzns,https://api.spotify.com/v1/audio-analysis/1H5IfYyIIAlgDX8zguUzns,261280,4
3951,Whole Lotta Love - 1990 Remaster,Led Zeppelin,0hCB0YR03f6AmQaHbwWDe8,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,audio_features,0hCB0YR03f6AmQaHbwWDe8,spotify:track:0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,333893,4
3952,Sweet Caroline,Neil Diamond,62AuGbAkt8Ox2IrFFb8GKV,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,audio_features,62AuGbAkt8Ox2IrFFb8GKV,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/tracks/62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/audio-analysis/62AuGbAkt8Ox2IrFFb8GKV,203573,4
3953,Fortunate Son,Creedence Clearwater Revival,4BP3uh0hFLFRb5cjsgLqDh,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4
3954,In the Ghetto,Elvis Presley,7KWoeBqSdZHEloYKVxssfG,0.404,0.266,10,-16.688,1,0.0334,0.716,0.133,0.107,0.491,88.916,audio_features,7KWoeBqSdZHEloYKVxssfG,spotify:track:7KWoeBqSdZHEloYKVxssfG,https://api.spotify.com/v1/tracks/7KWoeBqSdZHEloYKVxssfG,https://api.spotify.com/v1/audio-analysis/7KWoeBqSdZHEloYKVxssfG,167413,4
3955,Bad Moon Rising,Creedence Clearwater Revival,20OFwXhEXf12DzwXmaV7fj,0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,audio_features,20OFwXhEXf12DzwXmaV7fj,spotify:track:20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/tracks/20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/audio-analysis/20OFwXhEXf12DzwXmaV7fj,141600,4
3956,You Can't Always Get What You Want,The Rolling Stones,6lFZbCc7pn6Lme1NP7qQqQ,0.32,0.62,0,-9.686,1,0.0594,0.64,6.36e-05,0.253,0.472,86.327,audio_features,6lFZbCc7pn6Lme1NP7qQqQ,spotify:track:6lFZbCc7pn6Lme1NP7qQqQ,https://api.spotify.com/v1/tracks/6lFZbCc7pn6Lme1NP7qQqQ,https://api.spotify.com/v1/audio-analysis/6lFZbCc7pn6Lme1NP7qQqQ,448720,4
3959,Come Together - Remastered 2009,The Beatles,2EqlS6tkEnglzr7tkKAAYD,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,audio_features,2EqlS6tkEnglzr7tkKAAYD,spotify:track:2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD,259947,4
3960,Something - Remastered 2009,The Beatles,0pNeVovbiZHkulpGeOx1Gj,0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,audio_features,0pNeVovbiZHkulpGeOx1Gj,spotify:track:0pNeVovbiZHkulpGeOx1Gj,https://api.spotify.com/v1/tracks/0pNeVovbiZHkulpGeOx1Gj,https://api.spotify.com/v1/audio-analysis/0pNeVovbiZHkulpGeOx1Gj,182293,4
3962,Just A Little Bit Of Peace In My Heart,Golden Earring,5oZzQ1ZMxmJkXlCUDJ22qO,0.272,0.724,9,-6.381,0,0.0325,0.00684,1.01e-05,0.0601,0.259,94.599,audio_features,5oZzQ1ZMxmJkXlCUDJ22qO,spotify:track:5oZzQ1ZMxmJkXlCUDJ22qO,https://api.spotify.com/v1/tracks/5oZzQ1ZMxmJkXlCUDJ22qO,https://api.spotify.com/v1/audio-analysis/5oZzQ1ZMxmJkXlCUDJ22qO,319773,4
3964,Son of a Preacher Man,Dusty Springfield,7odHgoLFi3GQ90E9PeraI3,0.401,0.498,4,-10.682,1,0.0757,0.394,0.0,0.13,0.816,181.701,audio_features,7odHgoLFi3GQ90E9PeraI3,spotify:track:7odHgoLFi3GQ90E9PeraI3,https://api.spotify.com/v1/tracks/7odHgoLFi3GQ90E9PeraI3,https://api.spotify.com/v1/audio-analysis/7odHgoLFi3GQ90E9PeraI3,149160,4
3965,Pinball Wizard,The Who,6LbbHFEajG9e4m0G3L47c4,0.543,0.715,2,-8.89,1,0.0356,0.0192,0.0,0.256,0.468,124.011,audio_features,6LbbHFEajG9e4m0G3L47c4,spotify:track:6LbbHFEajG9e4m0G3L47c4,https://api.spotify.com/v1/tracks/6LbbHFEajG9e4m0G3L47c4,https://api.spotify.com/v1/audio-analysis/6LbbHFEajG9e4m0G3L47c4,180943,4
3969,Oh Well (Pt. 1) - 2013 Remaster,Fleetwood Mac,0QdagWnOd3GzMCBu57efgp,0.471,0.594,0,-10.463,1,0.141,0.201,0.0949,0.145,0.215,103.431,audio_features,0QdagWnOd3GzMCBu57efgp,spotify:track:0QdagWnOd3GzMCBu57efgp,https://api.spotify.com/v1/tracks/0QdagWnOd3GzMCBu57efgp,https://api.spotify.com/v1/audio-analysis/0QdagWnOd3GzMCBu57efgp,202400,4
3970,Born On The Bayou,Creedence Clearwater Revival,587bVBCHYW5Q2VNRLig4AS,0.656,0.601,9,-7.734,1,0.0389,0.0553,0.0667,0.0974,0.576,117.296,audio_features,587bVBCHYW5Q2VNRLig4AS,spotify:track:587bVBCHYW5Q2VNRLig4AS,https://api.spotify.com/v1/tracks/587bVBCHYW5Q2VNRLig4AS,https://api.spotify.com/v1/audio-analysis/587bVBCHYW5Q2VNRLig4AS,315200,4
3972,The Thrill Is Gone,B.B. King,4NQfrmGs9iQXVQI9IpRhjM,0.547,0.46,11,-8.759,0,0.0256,0.344,0.442,0.0983,0.543,90.768,audio_features,4NQfrmGs9iQXVQI9IpRhjM,spotify:track:4NQfrmGs9iQXVQI9IpRhjM,https://api.spotify.com/v1/tracks/4NQfrmGs9iQXVQI9IpRhjM,https://api.spotify.com/v1/audio-analysis/4NQfrmGs9iQXVQI9IpRhjM,324733,4
3975,Streets of London,Ralph McTell,0P49pJa288tm8gKbFcofn9,0.396,0.295,4,-15.126,1,0.0343,0.625,7.6e-05,0.0989,0.187,155.531,audio_features,0P49pJa288tm8gKbFcofn9,spotify:track:0P49pJa288tm8gKbFcofn9,https://api.spotify.com/v1/tracks/0P49pJa288tm8gKbFcofn9,https://api.spotify.com/v1/audio-analysis/0P49pJa288tm8gKbFcofn9,248587,4
3976,Down On The Corner,Creedence Clearwater Revival,2gE95JskwQ1pCACTpGe1Db,0.858,0.544,0,-9.289,1,0.0751,0.583,0.00109,0.0707,0.874,108.217,audio_features,2gE95JskwQ1pCACTpGe1Db,spotify:track:2gE95JskwQ1pCACTpGe1Db,https://api.spotify.com/v1/tracks/2gE95JskwQ1pCACTpGe1Db,https://api.spotify.com/v1/audio-analysis/2gE95JskwQ1pCACTpGe1Db,166280,4
3977,Appleknockers Flophouse,Cuby & The Blizzards,7FcYzZLENZjaCKaqL2mRPt,0.308,0.707,0,-9.437,1,0.0994,0.00301,2.53e-05,0.255,0.674,197.321,audio_features,7FcYzZLENZjaCKaqL2mRPt,spotify:track:7FcYzZLENZjaCKaqL2mRPt,https://api.spotify.com/v1/tracks/7FcYzZLENZjaCKaqL2mRPt,https://api.spotify.com/v1/audio-analysis/7FcYzZLENZjaCKaqL2mRPt,150693,4
3978,The First Time Ever I Saw Your Face,Roberta Flack,0SxFyA4FqmEQqZVuAlg8lf,0.311,0.0264,0,-21.644,1,0.037,0.731,0.00205,0.156,0.139,120.653,audio_features,0SxFyA4FqmEQqZVuAlg8lf,spotify:track:0SxFyA4FqmEQqZVuAlg8lf,https://api.spotify.com/v1/tracks/0SxFyA4FqmEQqZVuAlg8lf,https://api.spotify.com/v1/audio-analysis/0SxFyA4FqmEQqZVuAlg8lf,260666,4
3981,Midnight Rambler,The Rolling Stones,3tIvHt7VaIenprWXrYzgwb,0.403,0.658,9,-10.285,1,0.118,0.772,3.96e-06,0.166,0.512,75.488,audio_features,3tIvHt7VaIenprWXrYzgwb,spotify:track:3tIvHt7VaIenprWXrYzgwb,https://api.spotify.com/v1/tracks/3tIvHt7VaIenprWXrYzgwb,https://api.spotify.com/v1/audio-analysis/3tIvHt7VaIenprWXrYzgwb,412760,4
3985,Blue Suede Shoes,Elvis Presley,47gmoUrZV3w20JAnQOZMcO,0.557,0.66,2,-7.706,1,0.056,0.654,1.66e-06,0.138,0.962,95.252,audio_features,47gmoUrZV3w20JAnQOZMcO,spotify:track:47gmoUrZV3w20JAnQOZMcO,https://api.spotify.com/v1/tracks/47gmoUrZV3w20JAnQOZMcO,https://api.spotify.com/v1/audio-analysis/47gmoUrZV3w20JAnQOZMcO,119200,4
3986,Jailhouse Rock,Elvis Presley,452KBpASS5lZLeJWX9Ixub,0.623,0.537,10,-10.014,0,0.0726,0.332,1.4e-05,0.0963,0.905,166.885,audio_features,452KBpASS5lZLeJWX9Ixub,spotify:track:452KBpASS5lZLeJWX9Ixub,https://api.spotify.com/v1/tracks/452KBpASS5lZLeJWX9Ixub,https://api.spotify.com/v1/audio-analysis/452KBpASS5lZLeJWX9Ixub,146933,4
3987,My Baby Just Cares for Me - 2013 Remastered Version,Nina Simone,6VTbbVjKOC2qWagIDbkJrC,0.746,0.243,4,-15.134,0,0.123,0.829,1.02e-06,0.0905,0.425,118.578,audio_features,6VTbbVjKOC2qWagIDbkJrC,spotify:track:6VTbbVjKOC2qWagIDbkJrC,https://api.spotify.com/v1/tracks/6VTbbVjKOC2qWagIDbkJrC,https://api.spotify.com/v1/audio-analysis/6VTbbVjKOC2qWagIDbkJrC,215747,4
3990,Hound Dog,Elvis Presley,64Ny7djQ6rNJspquof2KoX,0.494,0.756,0,-8.492,1,0.0499,0.733,0.00505,0.76,0.949,86.895,audio_features,64Ny7djQ6rNJspquof2KoX,spotify:track:64Ny7djQ6rNJspquof2KoX,https://api.spotify.com/v1/tracks/64Ny7djQ6rNJspquof2KoX,https://api.spotify.com/v1/audio-analysis/64Ny7djQ6rNJspquof2KoX,136027,4
3991,Johnny B. Goode,Chuck Berry,2QfiRTz5Yc8DdShCxG1tB2,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,audio_features,2QfiRTz5Yc8DdShCxG1tB2,spotify:track:2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/tracks/2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/audio-analysis/2QfiRTz5Yc8DdShCxG1tB2,161560,4
3993,Blueberry Hill,Fats Domino,06PdA0DLgF4BfAeUNZAbFG,0.489,0.499,11,-9.702,1,0.0271,0.74,0.000236,0.156,0.829,133.341,audio_features,06PdA0DLgF4BfAeUNZAbFG,spotify:track:06PdA0DLgF4BfAeUNZAbFG,https://api.spotify.com/v1/tracks/06PdA0DLgF4BfAeUNZAbFG,https://api.spotify.com/v1/audio-analysis/06PdA0DLgF4BfAeUNZAbFG,147880,3
3772,Niet Of Nooit Geweest,Acda en de Munnik,4439gDsZasiXC4mGpw6yJc,0.478,0.506,7,-9.542,1,0.0356,0.381,0.0,0.166,0.509,122.174,audio_features,4439gDsZasiXC4mGpw6yJc,spotify:track:4439gDsZasiXC4mGpw6yJc,https://api.spotify.com/v1/tracks/4439gDsZasiXC4mGpw6yJc,https://api.spotify.com/v1/audio-analysis/4439gDsZasiXC4mGpw6yJc,242493,3
3775,Freak On a Leash,Korn,6W21LNLz9Sw7sUSNWMSHRu,0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,audio_features,6W21LNLz9Sw7sUSNWMSHRu,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/tracks/6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/audio-analysis/6W21LNLz9Sw7sUSNWMSHRu,255733,4
3776,Onderuit,De Dijk,3LEuiABffLULxhTi1u6FzM,0.455,0.714,4,-10.098,0,0.025,0.0478,0.557,0.762,0.444,102.888,audio_features,3LEuiABffLULxhTi1u6FzM,spotify:track:3LEuiABffLULxhTi1u6FzM,https://api.spotify.com/v1/tracks/3LEuiABffLULxhTi1u6FzM,https://api.spotify.com/v1/audio-analysis/3LEuiABffLULxhTi1u6FzM,556225,4
3777,Non non rien n'a changé,Les Poppys,1fxoAloBlcKe3t49QwIL4m,0.503,0.482,7,-7.685,1,0.0879,0.481,0.0,0.204,0.466,83.796,audio_features,1fxoAloBlcKe3t49QwIL4m,spotify:track:1fxoAloBlcKe3t49QwIL4m,https://api.spotify.com/v1/tracks/1fxoAloBlcKe3t49QwIL4m,https://api.spotify.com/v1/audio-analysis/1fxoAloBlcKe3t49QwIL4m,189667,4
